5514335.08,180078.58,174583.97854962,229360.51816817,5903570.30742685,60267.56900343,44689.92211495,45429.92980043,1200447.79734536,44733.69776055,47515.79010038,30199.76489962
202081.87,11960655.42,487864.62345948,506777.89395577,66686.06976471,10580356.65044960,147715.01249409,139449.61111439,90076.05723171,3249000.29313472,179699.81912671,160391.71008960
176690.50,486826.65,3058068.26979331,328164.38189401,115878.43045279,232449.92765923,2412734.57186147,83462.11005549,60373.56359064,66048.72870086,834692.12480151,77654.57860190
132276.90,379923.47,367129.48630545,1838932.03102862,54169.11102463,119069.17163972,88780.82369650,2367368.09602569,29654.76550127,40227.03634987,32027.35769740,553738.48378388
7449828.59,14763270.91,3845397.47573852,3100061.91083291,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
